id,url,name,source,deployment,campaign,latitude,longitude,depth,time,flagged,boxes
10,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097332.JPG,2019-BB-1-0-G0097332.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.700867,150.292678,9.21,2019-02-28 02:38:02,True,"[('Centrostephanus rodgersii', 1.0, 0.5532435740514076, 0.6851549755301795, 0.02692778457772338, 0.06199021207177814, True), ('Centrostephanus rodgersii', 1.0, 0.8164014687882497, 0.6655791190864601, 0.03671970624235006, 0.04567699836867863, False), ('Centrostephanus rodgersii', 1.0, 0.5777233782129743, 0.3735725938009788, 0.02447980416156657, 0.06525285481239804, False), ('Centrostephanus rodgersii', 1.0, 0.609547123623011, 0.0929853181076672, 0.03427172582619339, 0.04567699836867863, False), ('Centrostephanus rodgersii', 1.0, 0.5495716034271726, 0.8531810766721044, 0.02692778457772338, 0.05546492659053834, True)]"
11,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097250.JPG,2019-BB-1-0-G0097250.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.70026,150.294494,6.02,2019-02-28 02:31:12,False,"[('Centrostephanus rodgersii', 1.0, 0.6161764705882353, 0.4725490196078431, 0.05, 0.06666666666666667, False), ('Centrostephanus rodgersii', 1.0, 0.35294117647058826, 0.7196078431372549, 0.06176470588235303, 0.08627450980392157, False), ('Centrostephanus rodgersii', 1.0, 0.47205882352941175, 0.8647058823529412, 0.047058823529411764, 0.07450980392156863, False), ('Centrostephanus rodgersii', 1.0, 0.7485294117647059, 0.4411764705882353, 0.052941176470588235, 0.06666666666666667, False), ('Centrostephanus rodgersii', 1.0, 0.21911764705882353, 0.5980392156862745, 0.061764705882352944, 0.08627450980392157, False), ('Centrostephanus rodgersii', 1.0, 0.13676470588235295, 0.8294117647058824, 0.041176470588235335, 0.07058823529411765, False), ('Centrostephanus rodgersii', 1.0, 0.36617647058823527, 0.6254901960784314, 0.05294117647058832, 0.06666666666666667, False), ('Centrostephanus rodgersii', 1.0, 0.5514705882352942, 0.6588235294117647, 0.05, 0.058823529411764705, False), ('Centrostephanus rodgersii', 1.0, 0.525, 0.7235294117647059, 0.047058823529411764, 0.06274509803921569, False), ('Centrostephanus rodgersii', 1.0, 0.5147058823529411, 0.796078431372549, 0.0529411764705884, 0.07058823529411765, False), ('Centrostephanus rodgersii', 1.0, 0.16323529411764706, 0.9647058823529412, 0.052941176470588235, 0.058823529411764705, False), ('Centrostephanus rodgersii', 1.0, 0.6970588235294117, 0.08431372549019608, 0.03529411764705882, 0.07450980392156863, False)]"
12,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097310.JPG,2019-BB-1-0-G0097310.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.700665,150.293123,9.06,2019-02-28 02:36:12,False,"[('Centrostephanus rodgersii', 1.0, 0.3268053855569155, 0.763458401305057, 0.03427172582619339, 0.07830342577487784, False)]"
13,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097336.JPG,2019-BB-1-0-G0097336.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.700901,150.292593,9.42,2019-02-28 02:38:22,False,"[('Centrostephanus rodgersii', 1.0, 0.9314565483476133, 0.5252854812398042, 0.05385556915544676, 0.048939641109298535, False), ('Centrostephanus rodgersii', 1.0, 0.0832313341493268, 0.8907014681892332, 0.04895960832313342, 0.05872756933115824, False), ('Centrostephanus rodgersii', 1.0, 0.31456548347613217, 0.9820554649265906, 0.05385556915544676, 0.07504078303425775, False), ('Centrostephanus rodgersii', 1.0, 0.2692778457772338, 0.05872756933115824, 0.04895960832313342, 0.06851549755301795, False)]"
14,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097339.JPG,2019-BB-1-0-G0097339.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.700942,150.292558,9.29,2019-02-28 02:38:37,False,"[('Centrostephanus rodgersii', 1.0, 0.12729498164014688, 0.13376835236541598, 0.046511627906976744, 0.04241435562805873, False), ('Centrostephanus rodgersii', 1.0, 0.598531211750306, 0.04241435562805873, 0.02447980416156671, 0.03588907014681891, False), ('Centrostephanus rodgersii', 1.0, 0.8641370869033048, 0.0929853181076672, 0.046511627906976744, 0.05546492659053834, False), ('Centrostephanus rodgersii', 1.0, 0.4847001223990208, 0.18270799347471453, 0.056303549571603426, 0.065252854812398, False), ('Centrostephanus rodgersii', 1.0, 0.044063647490820076, 0.09624796084828711, 0.044063647490820076, 0.05546492659053834, False), ('Centrostephanus rodgersii', 1.0, 0.2741738066095471, 0.14355628058727568, 0.056303549571603495, 0.05220228384991848, False), ('Centrostephanus rodgersii', 1.0, 0.2141982864137087, 0.35073409461663946, 0.04895960832313342, 0.04241435562805873, False), ('Centrostephanus rodgersii', 1.0, 0.08690330477356181, 0.46166394779771613, 0.07343941248470012, 0.06199021207177814, False), ('Centrostephanus rodgersii', 1.0, 0.07221542227662178, 0.3768352365415987, 0.03916768665850675, 0.04241435562805873, False)]"
15,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097350.JPG,2019-BB-1-0-G0097350.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.701074,150.292312,9.41,2019-02-28 02:39:32,False,"[('Centrostephanus rodgersii', 1.0, 0.26438188494492043, 0.9526916802610114, 0.051407588739290085, 0.07830342577487764, False), ('Centrostephanus rodgersii', 1.0, 0.2484700122399021, 0.7699836867862969, 0.0587515299877601, 0.06199021207177814, False), ('Centrostephanus rodgersii', 1.0, 0.09424724602203183, 0.14192495921696574, 0.03916768665850673, 0.04241435562805873, False), ('Centrostephanus rodgersii', 1.0, 0.27050183598531213, 0.2495921696574225, 0.044063647490820076, 0.04567699836867863, False), ('Centrostephanus rodgersii', 1.0, 0.22766217870257038, 0.31484502446982054, 0.03671970624235006, 0.05872756933115824, False), ('Centrostephanus rodgersii', 1.0, 0.8641370869033048, 0.4926590538336052, 0.03182374541003672, 0.04241435562805873, False), ('Centrostephanus rodgersii', 1.0, 0.6144430844553244, 0.6084828711256117, 0.03427172582619339, 0.052202283849918436, False), ('Centrostephanus rodgersii', 1.0, 0.07588739290085679, 0.5856443719412724, 0.03427172582619339, 0.048939641109298535, False), ('Centrostephanus rodgersii', 1.0, 0.9632802937576499, 0.401305057096248, 0.03916768665850673, 0.052202283849918436, False), ('Centrostephanus rodgersii', 1.0, 0.9155446756425949, 0.09624796084828711, 0.03916768665850673, 0.05546492659053834, False)]"
16,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-1/images/2019-BB-1-1-G0137756.JPG,2019-BB-1-1-G0137756.JPG,NSW DPI Urchins,2019-BB-1-1,2019-BatemansBay,-35.730044,150.278401,21.74,2019-02-28 03:27:49,True,"[('Centrostephanus rodgersii', 1.0, 0.46878824969400246, 0.21044045676998369, 0.017135862913096694, 0.05872756933115824, False), ('Centrostephanus rodgersii', 1.0, 0.45165238678090575, 0.2642740619902121, 0.044063647490820076, 0.05546492659053834, False), ('Centrostephanus rodgersii', 1.0, 0.29865361077111385, 0.9738988580750407, 0.02937576499388012, 0.06851549755301795, False), ('Centrostephanus rodgersii', 1.0, 0.9804161566707467, 0.23817292006525284, 0.02447980416156671, 0.04241435562805873, True)]"
17,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-1/images/2019-BB-1-1-G0137789.JPG,2019-BB-1-1-G0137789.JPG,NSW DPI Urchins,2019-BB-1-1,2019-BatemansBay,-35.730341,150.277481,19.79,2019-02-28 03:30:34,False,"[('Centrostephanus rodgersii', 1.0, 0.6474908200734394, 0.7455138662316476, 0.02692778457772338, 0.052202283849918436, False)]"
18,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-2/images/2019-BB-1-2-G0117439.JPG,2019-BB-1-2-G0117439.JPG,NSW DPI Urchins,2019-BB-1-2,2019-BatemansBay,-35.712593,150.282393,12.61,2019-02-28 02:52:53,True,"[('Centrostephanus rodgersii', 1.0, 0.7980416156670747, 0.7536704730831973, 0.04895960832313342, 0.08482871125611746, False), ('Centrostephanus rodgersii', 1.0, 0.08445532435740515, 0.7862969004893964, 0.07588739290085679, 0.03262642740619902, True)]"
19,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-2/images/2019-BB-1-2-G0117442.JPG,2019-BB-1-2-G0117442.JPG,NSW DPI Urchins,2019-BB-1-2,2019-BatemansBay,-35.712603,150.282348,13.12,2019-02-28 02:53:08,False,"[('Centrostephanus rodgersii', 1.0, 0.4418604651162791, 0.2300163132137031, 0.08567931456548347, 0.052202283849918436, False), ('Centrostephanus rodgersii', 1.0, 0.12239902080783353, 0.09624796084828711, 0.04895960832313342, 0.07177814029363784, False), ('Centrostephanus rodgersii', 1.0, 0.05752753977968176, 0.5791190864600326, 0.06364749082007344, 0.11745513866231648, False)]"
20,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-2/images/2019-BB-1-2-G0117472.JPG,2019-BB-1-2-G0117472.JPG,NSW DPI Urchins,2019-BB-1-2,2019-BatemansBay,-35.712871,150.281605,10.97,2019-02-28 02:55:38,False,"[('Centrostephanus rodgersii', 1.0, 0.08445532435740515, 0.9510603588907015, 0.09791921664626684, 0.1402936378466558, False), ('Centrostephanus rodgersii', 1.0, 0.5336597307221542, 0.0799347471451876, 0.09302325581395349, 0.08156606851549755, False), ('Centrostephanus rodgersii', 1.0, 0.9326805385556916, 0.08972267536704731, 0.12729498164014688, 0.1598694942903752, False), ('Centrostephanus rodgersii', 1.0, 0.7319461444308446, 0.013050570962479609, 0.06364749082007344, 0.03262642740619902, False)]"
21,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-2/images/2019-BB-1-2-G0117494.JPG,2019-BB-1-2-G0117494.JPG,NSW DPI Urchins,2019-BB-1-2,2019-BatemansBay,-35.713108,150.28111,8.31,2019-02-28 02:57:28,True,"[('Centrostephanus rodgersii', 1.0, 0.7258261933904528, 0.2936378466557912, 0.03671970624235006, 0.03915171288743882, True), ('Centrostephanus rodgersii', 1.0, 0.11383108935128519, 0.835236541598695, 0.03916768665850673, 0.05872756933115824, False), ('Centrostephanus rodgersii', 1.0, 0.06119951040391677, 0.4274061990212072, 0.06609547123623011, 0.048939641109298535, False)]"
22,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-2/images/2019-BB-1-2-G0117499.JPG,2019-BB-1-2-G0117499.JPG,NSW DPI Urchins,2019-BB-1-2,2019-BatemansBay,-35.713158,150.281025,5.51,2019-02-28 02:57:53,False,"[('Centrostephanus rodgersii', 1.0, 0.6034271725826194, 0.36867862969004894, 0.06364749082007344, 0.04567699836867863, False), ('Centrostephanus rodgersii', 1.0, 0.780905752753978, 0.18923327895595432, 0.0832313341493268, 0.07177814029363784, False), ('Centrostephanus rodgersii', 1.0, 0.8457772337821298, 0.5905383360522023, 0.056303549571603426, 0.04241435562805873, False), ('Centrostephanus rodgersii', 1.0, 0.44430844553243576, 0.18107667210440456, 0.12729498164014688, 0.10114192495921696, False), ('Centrostephanus rodgersii', 1.0, 0.2974296205630355, 0.05057096247960848, 0.07343941248470012, 0.07177814029363784, False)]"
23,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-4/images/2019-BB-1-4-G0087161.JPG,2019-BB-1-4-G0087161.JPG,NSW DPI Urchins,2019-BB-1-4,2019-BatemansBay,-35.697712,150.296132,10.49,2019-02-28 02:19:51,False,"[('Centrostephanus rodgersii', 1.0, 0.605875152998776, 0.06851549755301795, 0.06364749082007344, 0.048939641109298535, False), ('Centrostephanus rodgersii', 1.0, 0.3378212974296206, 0.601957585644372, 0.0416156670746634, 0.05546492659053834, False), ('Centrostephanus rodgersii', 1.0, 0.3243574051407589, 0.18433931484502447, 0.044063647490820076, 0.03915171288743882, False)]"
24,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097252.JPG,2019-BB-1-0-G0097252.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.700265,150.294458,6.55,2019-02-28 02:31:22,False,"[('Centrostephanus rodgersii', 1.0, 0.19264705882352942, 0.7823529411764706, 0.047058823529411764, 0.0784313725490196, False), ('Centrostephanus rodgersii', 1.0, 0.05, 0.24901960784313726, 0.052941176470588235, 0.06274509803921569, False), ('Centrostephanus rodgersii', 1.0, 0.05, 0.9764705882352941, 0.06764705882352941, 0.07058823529411765, False), ('Centrostephanus rodgersii', 1.0, 0.1661764705882353, 0.6352941176470588, 0.047058823529411764, 0.07450980392156863, False), ('Centrostephanus rodgersii', 1.0, 0.3220588235294118, 0.6666666666666666, 0.04999999999999992, 0.06274509803921569, False)]"
25,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097257.JPG,2019-BB-1-0-G0097257.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.700292,150.294355,8.34,2019-02-28 02:31:47,False,"[('Centrostephanus rodgersii', 1.0, 0.7823529411764706, 0.8549019607843137, 0.08235294117647059, 0.09803921568627451, False)]"
26,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097264.JPG,2019-BB-1-0-G0097264.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.700357,150.294193,8.11,2019-02-28 02:32:22,False,"[('Centrostephanus rodgersii', 1.0, 0.6176470588235294, 0.3509803921568627, 0.026470588235294117, 0.07450980392156863, False), ('Centrostephanus rodgersii', 1.0, 0.17205882352941176, 0.9784313725490196, 0.047058823529411764, 0.06274509803921569, False), ('Centrostephanus rodgersii', 1.0, 0.5985294117647059, 0.22549019607843138, 0.03529411764705882, 0.07058823529411765, False), ('Centrostephanus rodgersii', 1.0, 0.40588235294117647, 0.37254901960784315, 0.03235294117647059, 0.050980392156862744, False), ('Centrostephanus rodgersii', 1.0, 0.39705882352941174, 0.17254901960784313, 0.01764705882352941, 0.08627450980392157, False)]"
27,https://s3-ap-southeast-2.amazonaws.com/gbe-nswdpi/NSW-DPI-Towed-Camera/2019-BatemansBay/2019-BB-1-0/images/2019-BB-1-0-G0097270.JPG,2019-BB-1-0-G0097270.JPG,NSW DPI Urchins,2019-BB-1-0,2019-BatemansBay,-35.7004,150.294061,8.08,2019-02-28 02:32:52,False,"[('Centrostephanus rodgersii', 1.0, 0.6514705882352941, 0.3588235294117647, 0.08529411764705883, 0.12156862745098039, False), ('Centrostephanus rodgersii', 1.0, 0.38529411764705884, 0.9254901960784314, 0.07058823529411765, 0.10196078431372549, False), ('Centrostephanus rodgersii', 1.0, 0.6220588235294118, 0.6254901960784314, 0.07352941176470588, 0.09019607843137255, False), ('Centrostephanus rodgersii', 1.0, 0.37941176470588234, 0.7568627450980392, 0.07058823529411765, 0.08627450980392157, False), ('Centrostephanus rodgersii', 1.0, 0.21764705882352942, 0.8156862745098039, 0.061764705882352944, 0.08627450980392157, False), ('Centrostephanus rodgersii', 1.0, 0.7338235294117647, 0.9784313725490196, 0.05588235294117664, 0.058823529411764705, False), ('Centrostephanus rodgersii', 1.0, 0.9676470588235294, 0.28627450980392155, 0.06470588235294118, 0.054901960784313725, False)]"
